Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
,Без репетитора Англійська мова 5-6 класи Читання та аудіювання,Українська / Англійська,,,,Торсінг,2021.0,9789669399182.0,Іноземна мова (Школярам та абітурієнтам)
,Без репетитора Математика. 6 клас. Раціональні числа та дії з ними. Вирази та рівняння,Українська мова,,,,Торсінг,2021.0,9789669399410.0,Математика (Школярам та абітурієнтам)
,Без репетитора Математика. 5 клас. Рівняння. Властивості арифметичних дій,Українська мова,,,,Торсінг,2021.0,9789669399403.0,Математика (Школярам та абітурієнтам)
,Без репетитора Математика. 6 клас. Звичайні дроби. Пропорції,Українська мова,,,,Торсінг,2021.0,9789669399397.0,Математика (Школярам та абітурієнтам)
Шипарьова О.,Читаємо швидко Школа швидкочитання. 4 клас,Українська мова,,,,Торсінг,2021.0,9789669399519.0,Читання (Школярам та абітурієнтам)
Шипарьова О.,Читаємо швидко Школа швидкочитання. 3 клас,Українська мова,,,,Торсінг,2021.0,9789669399502.0,Читання (Школярам та абітурієнтам)
Шипарьова О.,Читаємо швидко Школа швидкочитання. 2 клас,Українська мова,,,,Торсінг,2021.0,9789669399496.0,Читання (Школярам та абітурієнтам)
Кулініч О. М.,Біологія 8 кл. Зошит для лабор. та практ. робіт,Українська мова,,,,ПЕТ,2021.0,9786177150823.0,Біологія (Школярам та абітурієнтам)
Кулініч О. М.,Біологія 6 кл. Зошит для практ. робіт та лабор. досліджень (Нов),Українська мова,,,,ПЕТ,2021.0,9789669251107.0,Біологія (Школярам та абітурієнтам)
,Хрестоматія Зарубіжна література 9 кл,Українська мова,,,,ПЕТ,2020.0,9789669251138.0,Хрестоматії
,Хрестоматія Українська література 7 кл,Українська мова,,,,ПЕТ,2020.0,9789669252050.0,Хрестоматії
,Хрестоматія Українська література 6 кл.,Українська мова,,,,ПЕТ,2020.0,9789669251220.0,Хрестоматії
