Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
,Чтение. Складываю слова,російська,,,,АРТ,2019.0,9786170950109.0,"Творчість, музичне виховання"
,"Німецька мова. 7 кл. Підручник Deutsch lernen ist super (перша іноземна мова, сьомий рік навчання)",Українсько-німецький,,,,Ранок,2015.0,9786170921628.0,Іноземні мови
,Орієнтування у просторі,Українська мова,,,,АРТ,2020.0,9786170961921.0,"Математика, рахування"
,Вчимося англійською. Say it now!,Українська мова,,,,АРТ,2019.0,9786170955425.0,Іноземні мови
,Прописи. Готовим руку к письму. Каллиграфический тренажер,Українська,,,,Кристал Бук,2015.0,9786177270859.0,"Письмо, прописи, моторика"
,Игровые прописи. Мышление,Українська,,,,Кристал Бук,2020.0,9789669360427.0,"Письмо, прописи, моторика"
,"СКАРБНИЦЯ МОРАЛІ. Програма з морального виховання дітей дошкільного віку (2-е видання, оновлене)",Українська,,,,Мандрiвець,2020.0,9789669441409.0,Методика для вихователів
,Прописи. Пальчиковий тренажер. Готуємо руку до письма,Українська,,,,Кристал Бук,2020.0,9786177352432.0,"Письмо, прописи, моторика"
,Математичні навчалочки. Задачі та головоломки,Українська мова,,,,УЛА,2015.0,9789662842333.0,Логіка і мислення
"Журавлева А.,Василь Федієнко",для читання та розвитку зв'язного мовлення Мамина школа (4-6 р.) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,,9789664291764.0,"Розвиток мови, логопедія"
