Імʼя автора;Назва книги;Мова;Перекладач;Мова оригіналу;Оригінальна назва;Назва видавця;Рік видання;ISBN;Жанр книги
Стефанія Демчук;Від бобра до фазана. Їжа західноєвропейського Середньовіччя;Українська;;;;їzhak;2021;978-966-97882-9-0;Їжа та напої
Ігор Лильо;Ukraine. Food and History;Англійська;;;;їzhak;2021;978-966-97882-4-5;Їжа та напої
Ігор Лильо;Україна. Їжа та історія;Українська;;;;їzhak;2021;978-966-97882-3-8;Їжа та напої
Майкл Берд;100 ідей, що змінили мистецтво;Українська;Остап Українець, Катерина Дудка;;100 Ideas that Changed Art;ArtHuss;2018;978-966-97860-1-2;Мистецтво, мода та фотографія
Роман Крижанівський;Орден Лицарів. Початок;Українська;;;Order of Knights. Beginning;ТУТ;2020;978-966-97835-7-8;Підліткова література
Роман Крижанівський;Герой Горобець. Небезпечні перегони;Українська;;;The hero is a sparrow. VOLUME 1: Dangerous Races;ТУТ;2020;978-966-97835-6-1;Комікси для дітей і підлітків
Роман Крижанівський;Орден Лицарів. Викрадення короля;Українська;;;Order of Knights. Book 2. Abduction of the king;ТУТ;2020;978-966-97835-3-0;Підліткова література
Роман Крижанівський;Орден Лицарів. Привид з минулого;Українська;;;Order of Knights. Book 1. A ghost from the past;ТУТ;2019;978-966-97835-1-6;Підліткова література
Гемін Сунім;Усе побачиш, коли пригальмуєш;Українська;;;;Snowdrop;2019;978-966-97793-6-6;Релігія. Езотерика
Ольга Фреймут;Етикет;Українська;;;;Snowdrop;2018;978-966-97793-1-1;Мистецтво, мода та фотографія
Рольф Добеллі;Мистецтво гарного життя. 52 неймовірні шляхи до щастя;Українська;;;;K.Fund;2019;978-966-97791-5-1;Психологія та стосунки
Майк Хеффлінґер;За лаштунками Facebook. 10 уроків компанії на шляху до завоювання світу;Українська;;;;K.Fund;2019;978-966-97791-4-4;Мемуари. Біографії. Листування
Джим Аль-Халілі;Що далі? Все, що наука знає про наше майбутнє;Українська;Микола Климчук;;What’s Next: Even Scientists Can’t Predict the Future—or Can They?;K.Fund;2018;978-966-97791-3-7;Соціологія та філософія
Кайя Норденген;Твій мозок - суперзірка: використовуй на повну!;Українська;Софія Кірей;;;K.Fund;2018;978-966-97791-2-0;Здоров'я та медицина
Мо Гавдат;Формула щастя. Спроектуй свій шлях до радості;Українська;Олексій Чупа;;Solve for Happy: Engineer Your Path to Joy by Mo Gawdat;K.Fund;2018;978-966-97791-0-6;Соціологія та філософія
Пітер Сінґер;Визволення тварин. Книга, яка розпочала революцію;Українська;Катерина Гуменюк;;Animal Liberation: A New Ethics for Our Treatment of Animals;Pabulum;2019;978-966-97790-5-2;Природа та екологія
Юрій Андрухович;Ворохтаріум. Літературний тріалог з діалогом і монологами;Українська;;;;Pabulum;2018;978-966-97790-2-1;Сучасна українська проза
Ростислав Семків;Як читати класиків;Українська;;;;Pabulum;2018;978-966-97790-1-4;Письменництво та журналістика
Вільям Ґолдінґ;Спадкоємці;Українська;Ярослава Панко;;;Вавилонська бібліотека;2022;978-966-97782-9-1;Класична світова проза
Джанет Вінтерсон;Пристрасть;Українська;Тетяна Некряч;;;Вавилонська бібліотека;2021;978-966-97782-8-4;Історична проза
Реймонд Чендлер;Глибокий сон;Українська;Христина Михайлюк;;;Вавилонська бібліотека;2021;978-966-97782-7-7;Детективи та трилери
